42.902 1.503 2.440 -0.902
43.002 1.506 2.436 -0.930
43.102 1.509 2.431 -0.967
43.202 1.512 2.428 -1.020
43.302 1.515 2.425 -1.059
43.402 1.518 2.421 -1.099
43.502 1.520 2.418 -1.137
43.602 1.521 2.415 -1.180
43.702 1.523 2.409 -1.232
43.802 1.526 2.405 -1.270
43.902 1.527 2.401 -1.307
44.002 1.529 2.395 -1.346
44.102 1.531 2.388 -1.387
44.202 1.533 2.384 -1.424
44.302 1.534 2.378 -1.447
44.402 1.535 2.371 -1.441
44.502 1.535 2.364 -1.454
44.602 1.536 2.357 -1.460
44.702 1.538 2.349 -1.474
44.802 1.538 2.343 -1.477
44.902 1.539 2.336 -1.485
45.002 1.540 2.329 -1.488
45.102 1.541 2.322 -1.491
45.202 1.540 2.313 -1.492
45.302 1.541 2.306 -1.497
45.402 1.543 2.300 -1.503
45.502 1.542 2.291 -1.503
45.602 1.543 2.285 -1.508
45.703 1.543 2.278 -1.505
45.803 1.542 2.271 -1.503
45.903 1.544 2.265 -1.549
46.003 1.545 2.263 -1.594
46.103 1.545 2.256 -1.621
46.203 1.544 2.253 -1.660
46.303 1.544 2.246 -1.696
46.403 1.544 2.241 -1.730
46.503 1.542 2.235 -1.753
46.603 1.542 2.230 -1.777
46.703 1.541 2.225 -1.801
46.803 1.539 2.216 -1.833
46.903 1.537 2.208 -1.850
47.003 1.535 2.204 -1.867
47.103 1.534 2.198 -1.901
47.203 1.532 2.191 -1.919
47.303 1.529 2.185 -1.939
47.403 1.527 2.179 -1.962
47.503 1.525 2.173 -1.987
47.603 1.522 2.166 -2.012
47.703 1.519 2.160 -2.025
47.803 1.517 2.155 -2.024
47.903 1.513 2.146 -2.021
48.003 1.510 2.141 -2.023
48.103 1.507 2.135 -2.021
48.203 1.505 2.129 -2.023
48.303 1.501 2.122 -2.019
48.403 1.499 2.116 -2.021
48.503 1.495 2.111 -2.012
48.603 1.491 2.103 -2.014
48.703 1.490 2.097 -2.019
48.803 1.486 2.090 -2.017
48.903 1.484 2.085 -2.020
49.003 1.480 2.080 -2.012
49.103 1.477 2.073 -2.009
49.203 1.475 2.068 -2.010
49.303 1.471 2.061 -2.010
49.403 1.469 2.054 -2.019
49.503 1.465 2.049 -2.005
49.603 1.462 2.041 -2.010
49.703 1.459 2.036 -2.011
49.803 1.455 2.030 -2.011
49.903 1.454 2.024 -2.012
50.003 1.451 2.018 -2.016
50.103 1.447 2.012 -2.009
50.203 1.445 2.006 -2.015
50.303 1.442 2.000 -2.012
50.403 1.439 1.994 -2.014
50.503 1.436 1.988 -2.012
50.603 1.433 1.981 -2.013
50.703 1.430 1.976 -2.015
50.803 1.426 1.970 -2.009
50.903 1.424 1.963 -2.017
51.003 1.421 1.958 -2.014
51.103 1.420 1.952 -2.017
51.203 1.416 1.945 -2.019
51.303 1.412 1.941 -2.012
51.403 1.411 1.934 -2.017
51.503 1.407 1.928 -2.017
51.603 1.404 1.922 -2.019
51.703 1.401 1.916 -2.015
51.803 1.398 1.911 -2.010
51.903 1.396 1.904 -2.017
52.003 1.392 1.898 -2.013
52.103 1.389 1.892 -2.016
52.203 1.387 1.887 -2.016
52.303 1.383 1.880 -2.015
52.403 1.382 1.875 -2.025
52.503 1.378 1.870 -2.019
52.603 1.376 1.863 -2.020
52.703 1.373 1.858 -2.022
52.803 1.370 1.851 -2.019
52.903 1.367 1.845 -2.019
53.003 1.365 1.840 -1.982
53.103 1.363 1.837 -1.940
53.203 1.358 1.830 -1.930
53.303 1.358 1.824 -1.937
53.403 1.354 1.818 -1.927
53.503 1.351 1.811 -1.925
53.603 1.350 1.805 -1.931
53.703 1.347 1.799 -1.928
53.803 1.346 1.793 -1.933
53.903 1.342 1.787 -1.927
54.003 1.340 1.780 -1.933
54.103 1.340 1.780 -1.921
54.203 1.341 1.784 -1.939
54.303 1.341 1.781 -1.934
54.403 1.339 1.777 -1.888
54.503 1.336 1.771 -1.835
54.603 1.336 1.768 -1.809
54.703 1.335 1.764 -1.779
54.803 1.334 1.760 -1.770
54.903 1.332 1.752 -1.769
55.003 1.332 1.746 -1.755
55.103 1.331 1.740 -1.765
55.203 1.329 1.735 -1.757
55.303 1.328 1.727 -1.756
55.403 1.326 1.721 -1.755
55.503 1.325 1.713 -1.759
55.603 1.324 1.707 -1.758
55.703 1.322 1.700 -1.751
55.803 1.321 1.693 -1.756
55.903 1.319 1.687 -1.752
56.003 1.318 1.681 -1.753
56.103 1.317 1.673 -1.756
56.203 1.315 1.668 -1.728
56.303 1.315 1.665 -1.681
56.403 1.314 1.657 -1.671
56.503 1.314 1.649 -1.683
56.603 1.312 1.644 -1.676
56.703 1.312 1.637 -1.668
56.803 1.311 1.629 -1.672
56.903 1.310 1.623 -1.668
57.003 1.310 1.616 -1.670
57.103 1.309 1.610 -1.631
57.203 1.309 1.606 -1.589
57.303 1.309 1.600 -1.584
57.403 1.309 1.591 -1.598
57.503 1.308 1.586 -1.584
57.603 1.308 1.579 -1.582
57.703 1.308 1.571 -1.587
57.803 1.307 1.565 -1.583
57.903 1.308 1.557 -1.590
58.003 1.307 1.550 -1.588
58.103 1.308 1.545 -1.586
58.203 1.307 1.537 -1.552
58.303 1.307 1.533 -1.520
58.403 1.306 1.526 -1.482
58.503 1.306 1.522 -1.445
58.603 1.307 1.516 -1.408
58.703 1.308 1.512 -1.369
58.803 1.308 1.506 -1.335
58.903 1.310 1.501 -1.307
59.003 1.311 1.496 -1.288
59.103 1.313 1.489 -1.258
59.203 1.315 1.482 -1.228
59.303 1.316 1.478 -1.199
59.403 1.319 1.472 -1.165
59.503 1.321 1.466 -1.156
59.603 1.324 1.460 -1.134
59.703 1.327 1.454 -1.101
59.803 1.329 1.447 -1.070
59.903 1.333 1.442 -1.059
60.003 1.336 1.435 -1.027
60.103 1.340 1.429 -1.016
60.203 1.343 1.422 -0.991
60.303 1.346 1.417 -0.968
60.403 1.351 1.411 -0.949
60.503 1.355 1.406 -0.941
60.603 1.358 1.401 -0.951
60.703 1.362 1.394 -0.949
60.803 1.367 1.390 -0.952
60.903 1.370 1.384 -0.952
61.003 1.374 1.379 -0.958
61.103 1.379 1.374 -0.962
61.203 1.382 1.367 -0.952
61.303 1.386 1.362 -0.955
61.403 1.390 1.357 -0.954
61.503 1.394 1.352 -0.955
61.603 1.398 1.346 -0.961
61.703 1.402 1.340 -0.953
61.803 1.407 1.334 -0.949
61.903 1.410 1.329 -0.949
62.003 1.414 1.324 -0.959
62.103 1.417 1.319 -0.960
62.203 1.422 1.313 -0.955
62.303 1.426 1.306 -0.948
62.403 1.430 1.301 -0.950
62.503 1.434 1.296 -0.953
62.603 1.438 1.291 -0.955
62.703 1.442 1.285 -0.957
62.803 1.446 1.280 -0.959
62.903 1.450 1.275 -0.963
63.003 1.453 1.270 -0.958
63.103 1.458 1.265 -0.967
63.203 1.461 1.259 -0.962
63.303 1.466 1.253 -0.961
63.403 1.469 1.248 -0.961
63.503 1.473 1.242 -0.962
63.603 1.477 1.237 -0.963
63.703 1.481 1.232 -0.960
63.803 1.485 1.226 -0.966
63.904 1.489 1.221 -0.965
64.004 1.493 1.216 -0.961
64.104 1.497 1.210 -0.963
64.204 1.499 1.206 -0.963
64.304 1.497 1.208 -0.958
64.404 1.499 1.208 -0.963
64.504 1.498 1.207 -0.963
64.604 1.498 1.208 -0.961
64.704 1.498 1.208 -0.962
64.804 1.499 1.208 -0.964
64.904 1.498 1.208 -0.962
65.004 1.498 1.208 -0.961
65.104 1.498 1.208 -0.963
65.204 1.498 1.208 -0.964
65.304 1.498 1.208 -0.961
65.404 1.500 1.206 -0.961
65.504 1.503 1.201 -0.964
65.604 1.507 1.196 -0.959
65.704 1.511 1.192 -0.963
65.804 1.514 1.185 -0.960
65.904 1.518 1.181 -0.960
66.004 1.521 1.176 -0.959
66.104 1.526 1.170 -0.959
66.204 1.529 1.165 -0.960
66.304 1.533 1.159 -0.962
66.404 1.538 1.154 -0.963
66.504 1.541 1.149 -0.960
66.604 1.546 1.142 -0.959
66.704 1.550 1.137 -0.962
66.804 1.553 1.131 -0.959
66.904 1.558 1.126 -0.963
67.004 1.561 1.121 -0.961
67.104 1.565 1.115 -0.960
67.204 1.570 1.110 -0.965
67.304 1.573 1.104 -0.961
67.404 1.577 1.099 -0.966
67.504 1.581 1.093 -0.961
67.604 1.585 1.088 -0.963
67.704 1.590 1.082 -0.966
67.804 1.593 1.076 -0.960
67.904 1.597 1.071 -0.964
68.004 1.601 1.066 -0.963
68.104 1.604 1.061 -0.961
68.204 1.608 1.056 -1.000
68.304 1.610 1.053 -1.045
68.404 1.614 1.045 -1.039
68.504 1.617 1.040 -1.042
68.604 1.621 1.036 -1.047
68.704 1.624 1.028 -1.045
68.804 1.627 1.024 -1.044
68.904 1.631 1.017 -1.043
69.004 1.634 1.013 -1.043
69.104 1.632 1.014 -1.047
69.204 1.633 1.013 -1.042
69.304 1.634 1.012 -1.047
69.404 1.637 1.008 -1.044
69.504 1.640 1.002 -1.046
69.604 1.643 0.998 -1.050
69.704 1.645 0.993 -1.080
69.804 1.648 0.990 -1.123
69.904 1.651 0.984 -1.125
70.004 1.653 0.979 -1.134
70.104 1.656 0.973 -1.130
70.204 1.660 0.967 -1.140
70.304 1.661 0.961 -1.134
70.404 1.666 0.955 -1.137
70.504 1.669 0.949 -1.136
70.604 1.671 0.943 -1.130
70.704 1.674 0.937 -1.137
70.804 1.677 0.931 -1.163
70.904 1.679 0.927 -1.199
71.004 1.682 0.920 -1.210
71.104 1.684 0.914 -1.213
71.204 1.686 0.909 -1.207
71.304 1.689 0.902 -1.215
71.404 1.691 0.897 -1.208
71.504 1.694 0.889 -1.212
71.604 1.696 0.883 -1.210
71.704 1.698 0.877 -1.208
71.804 1.701 0.871 -1.211
71.904 1.703 0.865 -1.234
72.004 1.705 0.860 -1.249
72.104 1.707 0.854 -1.278
72.204 1.710 0.849 -1.307
72.304 1.711 0.842 -1.320
72.404 1.712 0.836 -1.310
72.504 1.714 0.829 -1.313
72.604 1.717 0.822 -1.320
72.704 1.718 0.815 -1.316
72.804 1.720 0.809 -1.318
72.904 1.722 0.802 -1.318
73.004 1.723 0.796 -1.315
73.104 1.725 0.790 -1.320
73.204 1.726 0.782 -1.324
73.304 1.729 0.776 -1.346
73.404 1.730 0.769 -1.347
73.504 1.731 0.763 -1.354
73.604 1.732 0.756 -1.358
73.704 1.735 0.749 -1.375
73.804 1.735 0.742 -1.372
73.904 1.737 0.735 -1.377
74.004 1.739 0.727 -1.384
74.104 1.740 0.720 -1.381
74.204 1.741 0.714 -1.384
74.304 1.743 0.706 -1.389
74.404 1.744 0.699 -1.388
74.504 1.745 0.691 -1.390
74.604 1.746 0.685 -1.384
74.704 1.748 0.678 -1.381
74.804 1.749 0.669 -1.378
74.904 1.750 0.663 -1.376
75.004 1.751 0.655 -1.378
75.104 1.753 0.648 -1.382
75.204 1.754 0.641 -1.382
75.304 1.755 0.634 -1.388
75.404 1.757 0.626 -1.387
75.504 1.758 0.620 -1.383
75.604 1.759 0.612 -1.381
75.704 1.761 0.605 -1.379
75.804 1.761 0.598 -1.374
75.904 1.764 0.591 -1.376
76.004 1.765 0.584 -1.370
76.104 1.766 0.576 -1.364
76.204 1.769 0.570 -1.370
76.304 1.769 0.562 -1.368
76.404 1.770 0.556 -1.373
76.504 1.773 0.550 -1.376
76.604 1.773 0.542 -1.376
76.704 1.775 0.535 -1.380
76.804 1.777 0.528 -1.375
76.904 1.777 0.521 -1.371
77.004 1.780 0.513 -1.370
77.104 1.781 0.507 -1.366
77.204 1.782 0.501 -1.361
77.304 1.785 0.494 -1.365
77.404 1.786 0.486 -1.363
77.504 1.787 0.481 -1.370
77.604 1.789 0.475 -1.364
77.704 1.789 0.466 -1.357
77.804 1.792 0.461 -1.360
77.904 1.794 0.453 -1.356
78.004 1.795 0.446 -1.356
78.104 1.798 0.440 -1.363
78.204 1.799 0.432 -1.365
78.304 1.800 0.426 -1.364
78.404 1.803 0.420 -1.374
78.504 1.803 0.412 -1.364
78.604 1.805 0.406 -1.367
78.704 1.808 0.399 -1.363
78.804 1.808 0.392 -1.356
78.904 1.811 0.385 -1.356
79.004 1.813 0.378 -1.353
79.104 1.814 0.370 -1.349
79.204 1.816 0.364 -1.355
79.304 1.817 0.357 -1.353
79.404 1.819 0.350 -1.350
79.504 1.821 0.343 -1.349
79.604 1.822 0.336 -1.344
79.704 1.824 0.329 -1.340
79.804 1.825 0.323 -1.342
79.904 1.827 0.314 -1.343
80.004 1.829 0.309 -1.345
80.104 1.830 0.302 -1.344
80.204 1.832 0.294 -1.343
80.304 1.833 0.289 -1.344
80.404 1.835 0.281 -1.345
80.504 1.836 0.275 -1.343
80.604 1.838 0.268 -1.344
80.704 1.839 0.262 -1.339
80.804 1.841 0.255 -1.345
80.904 1.842 0.248 -1.342
81.004 1.844 0.242 -1.344
81.104 1.845 0.236 -1.344
81.204 1.847 0.229 -1.343
81.304 1.848 0.222 -1.347
81.404 1.850 0.215 -1.344
81.504 1.851 0.208 -1.345
81.604 1.853 0.202 -1.345
81.704 1.855 0.194 -1.345
81.804 1.856 0.189 -1.346
81.904 1.858 0.181 -1.346
82.004 1.859 0.175 -1.345
82.104 1.861 0.168 -1.345
82.205 1.863 0.161 -1.344
82.305 1.864 0.156 -1.346
82.405 1.866 0.147 -1.344
82.505 1.867 0.141 -1.345
82.605 1.869 0.134 -1.346
82.705 1.870 0.127 -1.344
82.805 1.872 0.122 -1.344
82.905 1.873 0.114 -1.343
83.005 1.875 0.109 -1.343
83.105 1.877 0.101 -1.344
83.205 1.878 0.095 -1.343
83.305 1.879 0.088 -1.343
83.405 1.881 0.081 -1.341
83.505 1.883 0.076 -1.343
83.605 1.884 0.068 -1.342
83.705 1.886 0.061 -1.342
83.805 1.887 0.056 -1.338
83.905 1.888 0.049 -1.297
