19.401 0.075 0.256
19.501 0.075 0.259
19.601 0.076 0.263
19.701 0.076 0.268
19.801 0.076 0.273
19.901 0.076 0.277
20.001 0.076 0.281
20.101 0.077 0.287
20.201 0.077 0.294
20.301 0.077 0.299
20.401 0.077 0.304
20.501 0.078 0.312
20.601 0.078 0.319
20.701 0.078 0.323
20.801 0.079 0.330
20.901 0.079 0.338
21.001 0.080 0.348
21.101 0.081 0.358
21.201 0.082 0.369
21.301 0.082 0.379
21.401 0.083 0.387
21.501 0.084 0.398
21.601 0.086 0.408
21.701 0.086 0.408
21.801 0.086 0.408
21.901 0.086 0.408
22.001 0.086 0.408
22.101 0.086 0.408
22.201 0.086 0.408
22.301 0.086 0.408
22.401 0.086 0.408
22.501 0.086 0.408
22.601 0.086 0.408
22.701 0.086 0.237
22.801 0.086 0.408
22.901 0.000 0.000
23.001 0.086 0.408
23.101 0.086 0.408
23.201 0.086 0.408
23.301 0.086 0.408
23.401 0.086 0.408
23.501 0.086 0.408
23.601 0.085 0.406
23.701 0.083 0.389
23.801 0.082 0.374
23.901 0.079 0.337
24.001 0.079 0.338
24.101 0.078 0.323
24.201 0.078 0.308
24.301 0.077 0.293
24.401 0.076 0.280
24.501 0.076 0.271
24.601 0.075 0.262
24.701 0.075 0.256
24.801 0.075 0.248
24.901 0.075 0.240
25.001 0.074 0.236
25.101 0.074 0.228
25.201 0.074 0.221
25.301 0.074 0.217
25.401 0.073 0.212
25.501 0.069 0.066
25.601 0.067 0.000
25.701 0.065 0.000
25.801 0.067 0.000
25.901 0.067 0.000
26.001 0.067 0.000
26.101 0.066 0.000
26.201 0.066 0.000
26.301 0.066 0.000
26.401 0.065 0.000
26.501 0.065 0.000
26.601 0.065 0.000
26.701 0.065 0.000
26.801 0.065 0.000
26.901 0.065 0.000
27.001 0.065 0.000
27.101 0.064 0.000
27.201 0.064 0.000
27.301 0.064 0.000
27.402 0.064 0.000
27.502 0.064 0.000
27.602 0.063 0.000
27.702 0.064 0.000
27.802 0.064 0.000
27.902 0.063 0.000
28.002 0.063 0.000
28.102 0.063 0.000
28.202 0.063 0.000
28.302 0.063 0.000
28.402 0.063 0.000
28.502 0.063 0.000
28.602 0.063 0.000
28.702 0.063 0.000
28.802 0.064 0.000
28.902 0.064 0.000
29.002 0.086 -0.398
29.102 0.086 -0.398
29.202 0.086 -0.398
29.302 0.086 -0.398
29.402 0.064 0.000
29.502 0.064 0.000
29.602 0.065 0.000
29.702 0.065 0.000
29.802 0.065 0.000
29.902 0.065 0.000
30.002 0.075 -0.183
30.102 0.086 -0.398
30.202 0.086 -0.398
30.302 0.086 -0.398
30.402 0.086 -0.398
30.502 0.066 0.000
30.602 0.066 0.000
30.702 0.066 0.000
30.802 0.066 0.000
30.902 0.066 0.000
31.002 0.066 0.000
31.102 0.067 0.000
31.202 0.067 0.000
31.302 0.086 -0.398
31.402 0.086 -0.398
31.502 0.086 -0.398
31.602 0.067 0.000
31.702 0.067 0.000
31.802 0.067 0.000
31.902 0.067 0.000
32.002 0.086 -0.398
32.102 0.086 -0.398
32.202 0.086 -0.398
32.302 0.086 -0.398
32.402 0.077 -0.208
32.502 0.067 0.000
32.602 0.067 0.000
32.702 0.067 0.000
32.802 0.067 0.000
32.902 0.076 -0.182
33.002 0.086 -0.398
33.102 0.086 -0.398
33.202 0.067 0.000
33.302 0.071 -0.125
33.402 0.067 0.000
33.502 0.067 0.000
33.602 0.067 0.000
33.702 0.067 0.000
33.802 0.073 -0.177
33.902 0.067 0.000
34.002 0.067 0.000
34.102 0.071 -0.125
34.202 0.074 -0.234
34.302 0.074 -0.232
34.402 0.074 -0.229
34.502 0.074 -0.223
34.602 0.073 -0.215
34.702 0.073 -0.211
34.802 0.067 0.000
34.902 0.067 0.000
35.002 0.067 0.000
35.102 0.067 0.000
35.202 0.067 0.000
35.302 0.067 0.000
35.402 0.067 0.000
35.502 0.067 0.000
35.602 0.067 0.000
35.702 0.067 0.000
35.802 0.067 0.000
35.902 0.067 0.000
36.002 0.067 0.000
36.102 0.067 0.000
36.202 0.067 0.000
36.302 0.067 0.000
36.402 0.067 0.000
36.502 0.067 0.000
36.602 0.067 0.000
36.702 0.067 0.000
36.802 0.067 0.000
36.902 0.067 0.000
37.002 0.067 0.000
37.102 0.067 0.000
37.202 0.067 0.000
37.302 0.067 0.000
37.402 0.067 0.000
37.502 0.067 0.000
37.602 0.067 0.000
37.702 0.067 0.000
37.802 0.067 0.000
37.902 0.067 0.000
38.002 0.067 0.000
38.102 0.067 0.000
38.202 0.067 0.000
38.302 0.086 -0.398
38.402 0.086 -0.398
38.502 0.086 -0.398
38.602 0.086 -0.398
38.702 0.086 -0.398
38.802 0.086 -0.398
38.902 0.086 -0.398
39.002 0.086 -0.398
39.102 0.086 -0.398
39.202 0.086 -0.398
39.302 0.086 -0.398
39.402 0.086 -0.398
39.502 0.086 -0.398
39.602 0.086 -0.398
39.702 0.086 -0.398
39.802 0.086 -0.398
39.902 0.086 -0.398
40.002 0.086 -0.398
40.102 0.086 -0.398
40.202 0.086 -0.398
40.302 0.086 -0.398
40.402 0.086 -0.398
40.502 0.086 -0.398
40.602 0.086 -0.398
40.702 0.086 -0.398
40.802 0.086 -0.398
40.902 0.086 -0.398
41.002 0.086 -0.398
41.102 0.086 -0.398
41.202 0.086 -0.398
41.302 0.086 -0.398
41.402 0.086 -0.398
41.502 0.086 -0.398
41.602 0.086 -0.398
41.702 0.086 -0.398
41.802 0.086 -0.398
41.902 0.086 -0.398
42.002 0.086 -0.398
42.102 0.086 -0.398
42.202 0.086 -0.398
42.302 0.086 -0.398
42.402 0.086 -0.398
42.502 0.086 -0.398
42.602 0.086 -0.398
42.702 0.086 -0.398
42.802 0.086 -0.398
42.902 0.086 -0.398
43.002 0.086 -0.398
43.102 0.086 -0.398
43.202 0.086 -0.398
43.302 0.086 -0.398
43.402 0.086 -0.398
43.502 0.086 -0.396
43.602 0.083 -0.385
43.702 0.080 -0.357
43.802 0.079 -0.333
43.902 0.077 -0.302
44.002 0.075 -0.254
44.102 0.073 -0.211
44.202 0.071 -0.147
44.302 0.070 -0.104
44.402 0.070 -0.111
44.502 0.070 -0.094
44.602 0.069 -0.077
44.702 0.068 -0.054
44.802 0.068 -0.046
44.902 0.068 -0.033
45.002 0.067 -0.025
45.102 0.067 -0.019
45.202 0.067 -0.017
45.302 0.067 0.001
45.402 0.067 0.002
45.502 0.067 0.002
45.602 0.073 -0.132
45.703 0.082 -0.376
45.803 0.082 -0.375
45.903 0.081 -0.360
46.003 0.080 -0.343
46.103 0.079 -0.329
46.203 0.078 -0.315
46.303 0.077 -0.303
46.403 0.077 -0.290
46.503 0.076 -0.280
46.603 0.076 -0.271
46.703 0.075 -0.263
46.803 0.075 -0.252
46.903 0.075 -0.245
47.003 0.074 -0.240
47.103 0.074 -0.232
47.203 0.074 -0.226
47.303 0.074 -0.221
47.403 0.073 -0.216
47.503 0.073 -0.220
47.603 0.067 0.000
47.703 0.067 0.000
47.803 0.067 0.000
47.903 0.067 0.000
48.003 0.067 0.000
48.103 0.067 0.000
48.203 0.067 0.000
48.303 0.067 0.000
48.403 0.067 0.000
48.503 0.067 0.000
48.603 0.067 0.000
48.703 0.067 0.000
48.803 0.067 0.000
48.903 0.067 0.000
49.003 0.067 0.000
49.103 0.067 0.000
49.203 0.067 0.000
49.303 0.067 0.000
49.403 0.067 0.000
49.503 0.067 0.000
49.603 0.067 0.000
49.703 0.067 0.000
49.803 0.067 0.000
49.903 0.067 0.000
50.003 0.067 0.000
50.103 0.067 0.000
50.203 0.067 0.000
50.303 0.067 0.000
50.403 0.067 0.000
50.503 0.067 0.000
50.603 0.067 0.000
50.703 0.067 0.000
50.803 0.067 0.000
50.903 0.067 0.000
51.003 0.067 0.000
51.103 0.067 0.000
51.203 0.067 0.000
51.303 0.067 0.000
51.403 0.067 0.000
51.503 0.067 0.000
51.603 0.067 0.000
51.703 0.067 0.000
51.803 0.067 0.000
51.903 0.067 0.000
52.003 0.067 0.000
52.103 0.067 0.000
52.203 0.067 0.000
52.303 0.067 0.000
52.403 0.067 0.000
52.503 0.067 0.000
52.603 0.067 0.000
52.703 0.086 0.404
52.803 0.086 0.408
52.903 0.086 0.408
53.003 0.073 0.118
53.103 0.067 0.000
53.203 0.067 0.000
53.303 0.067 0.000
53.403 0.067 0.000
53.503 0.067 0.000
53.603 0.067 0.000
53.703 0.067 0.000
53.803 0.086 0.408
53.903 0.086 0.408
54.003 0.086 0.408
54.103 0.086 0.408
54.203 0.086 0.408
54.303 0.086 0.408
54.403 0.071 0.082
54.503 0.067 0.000
54.603 0.067 0.000
54.703 0.067 0.000
54.803 0.067 0.000
54.903 0.067 0.000
55.003 0.067 0.000
55.103 0.067 0.000
55.203 0.067 0.000
55.303 0.067 0.000
55.403 0.067 0.000
55.503 0.067 0.000
55.603 0.067 0.000
55.703 0.067 0.000
55.803 0.067 0.000
55.903 0.067 0.000
56.003 0.086 0.407
56.103 0.086 0.408
56.203 0.085 0.401
56.303 0.067 0.000
56.403 0.067 0.000
56.503 0.067 0.000
56.603 0.067 0.000
56.703 0.067 0.000
56.803 0.082 0.376
56.903 0.082 0.375
57.003 0.082 0.377
57.103 0.067 0.000
57.203 0.067 0.000
57.303 0.067 0.000
57.403 0.067 0.000
57.503 0.067 0.000
57.603 0.067 0.000
57.703 0.067 0.000
57.803 0.067 0.000
57.903 0.078 0.322
58.003 0.078 0.321
58.103 0.078 0.322
58.203 0.083 0.387
58.303 0.082 0.373
58.403 0.081 0.357
58.503 0.080 0.342
58.603 0.079 0.327
58.703 0.078 0.313
58.803 0.077 0.299
58.903 0.077 0.290
59.003 0.076 0.283
59.103 0.076 0.273
59.203 0.076 0.264
59.303 0.075 0.255
59.403 0.075 0.247
59.503 0.075 0.243
59.603 0.074 0.237
59.703 0.074 0.230
59.803 0.074 0.222
59.903 0.074 0.219
60.003 0.073 0.212
60.103 0.073 0.209
60.203 0.067 0.000
60.303 0.067 0.000
60.403 0.067 0.000
60.503 0.067 0.000
60.603 0.067 0.000
60.703 0.067 0.000
60.803 0.067 0.000
60.903 0.067 0.000
61.003 0.067 0.000
61.103 0.067 0.000
61.203 0.067 0.000
61.303 0.067 0.000
61.403 0.067 0.000
61.503 0.067 0.000
61.603 0.067 0.000
61.703 0.067 0.000
61.803 0.067 0.000
61.903 0.067 0.000
62.003 0.067 0.000
62.103 0.067 0.000
62.203 0.067 0.000
62.303 0.067 0.000
62.403 0.067 0.000
62.503 0.067 0.000
62.603 0.067 0.000
62.703 0.067 0.000
62.803 0.067 0.000
62.903 0.067 0.000
63.003 0.067 0.000
63.103 0.067 0.000
63.203 0.067 0.000
63.303 0.067 0.000
63.403 0.067 0.000
63.503 0.067 0.000
63.603 0.067 0.000
63.703 0.067 0.000
63.803 0.067 0.000
63.904 0.000 0.000
64.004 0.000 0.000
64.104 0.000 0.000
64.204 0.000 0.000
64.304 0.000 0.000
64.404 0.000 0.000
64.504 0.000 0.000
64.604 0.000 0.000
64.704 0.000 0.000
64.804 0.000 0.000
64.904 0.000 0.000
65.004 0.067 0.000
65.104 0.067 0.000
65.204 0.067 0.000
65.304 0.067 0.000
65.404 0.067 0.000
65.504 0.067 0.000
65.604 0.067 0.000
65.704 0.067 0.000
65.804 0.067 0.000
65.904 0.067 0.000
66.004 0.067 0.000
66.104 0.067 0.000
66.204 0.067 0.000
66.304 0.067 0.000
66.404 0.067 0.000
66.504 0.067 0.000
66.604 0.067 0.000
66.704 0.067 0.000
66.804 0.067 0.000
66.904 0.067 0.000
67.004 0.067 0.000
67.104 0.067 0.000
67.204 0.067 0.000
67.304 0.067 0.000
67.404 0.067 0.000
67.504 0.067 0.000
67.604 0.067 0.000
67.704 0.067 0.000
67.804 0.067 0.000
67.904 0.067 0.000
68.004 0.086 -0.398
68.104 0.086 -0.398
68.204 0.067 0.000
68.304 0.067 0.000
68.404 0.067 0.000
68.504 0.067 0.000
68.604 0.067 0.000
68.704 0.067 0.000
68.804 0.067 0.000
68.904 0.067 0.000
69.004 0.085 -0.392
69.104 0.067 0.000
69.204 0.085 -0.392
69.304 0.067 0.000
69.404 0.084 -0.391
69.504 0.084 -0.391
69.604 0.084 -0.390
69.704 0.067 0.000
69.804 0.067 0.000
69.904 0.067 0.000
70.004 0.067 0.000
70.104 0.067 0.000
70.204 0.067 0.000
70.304 0.067 0.000
70.404 0.067 0.000
70.504 0.067 0.000
70.604 0.080 -0.351
70.704 0.080 -0.345
70.804 0.069 -0.064
70.904 0.067 0.000
71.004 0.067 0.000
71.104 0.067 0.000
71.204 0.067 0.000
71.304 0.067 0.000
71.404 0.067 0.000
71.504 0.067 0.000
71.604 0.076 -0.278
71.704 0.076 -0.281
71.804 0.076 -0.278
71.904 0.075 -0.253
72.004 0.074 -0.236
72.104 0.067 0.000
72.204 0.067 0.000
72.304 0.067 0.000
72.404 0.067 0.000
72.504 0.067 0.000
72.604 0.067 0.000
72.704 0.067 0.000
72.804 0.067 0.000
72.904 0.070 -0.127
73.004 0.070 -0.130
73.104 0.070 -0.122
73.204 0.070 -0.114
73.304 0.069 -0.074
73.404 0.069 -0.072
73.504 0.068 -0.060
73.604 0.068 -0.050
73.704 0.067 -0.018
73.804 0.067 -0.023
73.904 0.067 -0.011
74.004 0.067 -0.009
74.104 0.067 -0.003
74.204 0.067 0.005
74.304 0.067 0.014
74.404 0.067 0.014
74.504 0.067 0.018
74.604 0.067 0.009
74.704 0.067 0.006
74.804 0.067 0.002
74.904 0.067 -0.000
75.004 0.067 0.005
75.104 0.067 0.011
75.204 0.067 0.014
75.304 0.067 0.025
75.404 0.067 0.026
75.504 0.067 0.021
75.604 0.067 0.018
75.704 0.067 0.016
75.804 0.067 0.007
75.904 0.067 0.011
76.004 0.067 0.001
76.104 0.067 -0.007
76.204 0.067 0.002
76.304 0.067 0.001
76.404 0.067 0.011
76.504 0.067 0.017
76.604 0.067 0.021
76.704 0.068 0.030
76.804 0.067 0.018
76.904 0.067 0.015
77.004 0.067 0.016
77.104 0.067 0.007
77.204 0.067 0.001
77.304 0.067 0.006
77.404 0.067 0.002
77.504 0.067 0.019
77.604 0.067 0.009
77.704 0.067 0.001
77.804 0.067 0.005
77.904 0.067 -0.002
78.004 0.067 -0.000
78.104 0.067 0.012
78.204 0.067 0.017
78.304 0.067 0.018
78.404 0.068 0.037
78.504 0.067 0.018
78.604 0.068 0.026
78.704 0.067 0.019
78.804 0.067 0.009
78.904 0.067 0.009
79.004 0.067 0.005
79.104 0.067 -0.002
79.204 0.067 0.009
79.304 0.067 0.008
79.404 0.067 0.005
79.504 0.067 0.002
79.604 0.067 -0.007
79.704 0.067 0.000
79.804 0.067 0.000
79.904 0.067 0.000
80.004 0.067 0.000
80.104 0.067 0.000
80.204 0.067 0.000
80.304 0.067 0.000
80.404 0.067 0.000
80.504 0.067 0.000
80.604 0.067 0.000
80.704 0.067 0.000
80.804 0.067 0.000
80.904 0.067 0.000
81.004 0.067 0.000
81.104 0.067 0.000
81.204 0.067 0.000
81.304 0.067 0.000
81.404 0.067 0.000
81.504 0.067 0.000
81.604 0.067 0.000
81.704 0.067 0.000
81.804 0.067 0.000
81.904 0.067 0.000
82.004 0.067 0.000
82.104 0.067 0.000
82.205 0.067 0.000
82.305 0.067 0.000
82.405 0.067 0.000
82.505 0.067 0.000
82.605 0.067 0.000
82.705 0.067 0.000
82.805 0.067 0.000
82.905 0.067 0.000
83.005 0.067 0.000
83.105 0.067 0.000
83.205 0.067 0.000
83.305 0.067 0.000
83.405 0.067 0.000
83.505 0.068 0.021
83.605 0.086 0.408
83.705 0.086 0.408
83.805 0.086 0.408
83.905 0.086 0.408
84.005 0.086 0.408
84.105 0.086 0.408
84.205 0.086 0.407
84.305 0.084 0.394
84.405 0.082 0.376
84.505 0.081 0.357
84.605 0.079 0.339
84.705 0.077 0.322
84.805 0.076 0.307
84.905 0.075 0.291
85.005 0.074 0.282
85.105 0.073 0.269
85.205 0.071 0.259
85.305 0.071 0.252
85.405 0.070 0.241
85.505 0.069 0.234
85.605 0.068 0.226
85.705 0.068 0.220
85.805 0.067 0.214
85.905 0.067 0.208
86.005 0.066 0.201
86.105 0.065 0.197
86.205 0.064 0.192
86.305 0.064 0.189
86.405 0.064 0.189
86.505 0.057 0.000
86.605 0.057 0.000
86.705 0.056 0.000
86.805 0.056 0.000
86.905 0.056 0.000
87.005 0.055 0.000
87.105 0.055 0.000
87.205 0.055 0.000
87.305 0.055 0.000
87.405 0.054 0.000
87.505 0.054 0.000
87.605 0.053 0.000
87.705 0.053 0.000
87.805 0.053 0.000
87.905 0.053 0.000
88.005 0.053 0.000
88.105 0.053 0.000
88.205 0.053 0.000
88.305 0.052 0.000
88.405 0.052 0.000
88.505 0.052 0.000
88.605 0.052 0.000
88.705 0.051 0.000
88.805 0.051 0.000
88.905 0.051 0.000
89.005 0.051 0.000
89.105 0.051 0.000
89.205 0.050 0.000
89.305 0.050 0.000
89.405 0.050 0.000
89.505 0.050 0.000
89.605 0.050 0.000
89.705 0.049 0.000
89.805 0.049 0.000
89.905 0.065 0.000
90.005 0.065 0.000
90.105 0.065 0.000
90.205 0.065 0.000
90.305 0.065 0.000
90.405 0.065 0.000
90.505 0.065 0.000
90.605 0.065 0.000
90.705 0.065 0.000
90.805 0.065 0.000
90.905 0.065 0.000
91.005 0.065 0.000
91.105 0.065 0.000
91.205 0.066 0.000
91.305 0.065 0.000
91.405 0.065 0.000
91.505 0.065 0.000
91.605 0.065 0.000
91.705 0.065 0.000
91.805 0.065 0.000
91.905 0.065 0.000
92.005 0.065 0.000
92.105 0.065 0.000
92.205 0.064 0.000
92.305 0.064 0.000
92.405 0.064 0.000
92.505 0.064 0.000
92.605 0.064 0.000
92.705 0.064 0.000
92.805 0.064 0.000
92.905 0.064 0.000
93.005 0.063 0.000
93.105 0.063 0.000
93.205 0.063 0.000
93.305 0.063 0.000
93.405 0.063 0.000
93.505 0.063 0.000
93.605 0.063 0.000
93.705 0.063 0.000
93.805 0.063 0.000
93.905 0.063 0.000
94.005 0.063 0.000
94.105 0.063 0.000
94.205 0.063 0.000
94.305 0.063 0.000
94.405 0.063 0.000
94.505 0.063 0.000
94.605 0.063 0.000
94.705 0.063 0.000
94.805 0.063 0.000
94.905 0.063 0.000
95.005 0.086 0.408
95.105 0.080 0.289
95.205 0.064 0.000
95.305 0.064 0.000
95.405 0.064 0.000
95.505 0.064 0.000
95.605 0.064 0.000
95.705 0.064 0.000
95.805 0.064 0.000
95.905 0.086 0.408
96.005 0.086 0.408
96.105 0.086 0.408
96.205 0.079 0.280
96.305 0.065 0.000
96.405 0.065 0.000
96.505 0.064 0.000
96.605 0.065 0.000
96.705 0.086 0.408
96.805 0.086 0.408
96.905 0.065 0.000
97.005 0.065 0.000
97.105 0.065 0.000
97.205 0.065 0.000
97.305 0.065 0.000
97.405 0.065 0.000
97.505 0.081 0.309
97.605 0.086 0.408
97.705 0.086 0.408
97.805 0.065 0.000
97.905 0.065 0.000
98.005 0.065 0.000
98.105 0.065 0.000
98.205 0.065 0.000
98.305 0.065 0.000
98.405 0.083 0.342
98.505 0.078 0.237
98.605 0.066 0.000
98.705 0.066 0.000
98.805 0.066 0.000
98.905 0.066 0.000
99.005 0.066 0.000
99.105 0.066 0.000
99.205 0.066 0.000
99.305 0.066 0.000
99.405 0.079 0.273
99.505 0.086 0.408
99.605 0.086 0.408
99.705 0.066 0.000
99.805 0.066 0.000
99.905 0.066 0.000
100.005 0.066 0.000
100.105 0.066 0.000
100.205 0.086 0.408
100.305 0.086 0.408
100.406 0.086 0.408
100.506 0.086 0.408
100.606 0.066 0.000
100.706 0.066 0.000
100.806 0.066 0.000
100.906 0.066 0.000
101.006 0.080 0.279
101.106 0.086 0.408
101.206 0.066 0.000
101.306 0.066 0.000
101.406 0.066 0.000
101.506 0.066 0.000
101.606 0.066 0.000
101.706 0.066 0.000
101.806 0.066 0.000
101.906 0.066 0.000
102.006 0.086 0.408
102.106 0.086 0.408
102.206 0.086 0.408
102.306 0.066 0.000
102.406 0.066 0.000
102.506 0.066 0.000
102.606 0.066 0.000
102.706 0.066 0.000
102.806 0.086 0.408
102.906 0.086 0.408
103.006 0.086 0.408
103.106 0.086 0.408
103.206 0.066 0.000
103.306 0.066 0.000
103.406 0.066 0.000
103.506 0.066 0.000
103.606 0.066 0.000
103.706 0.086 0.408
103.806 0.086 0.408
103.906 0.086 0.408
104.006 0.066 0.000
104.106 0.066 0.000
104.206 0.066 0.000
104.306 0.066 0.000
104.406 0.066 0.000
104.506 0.066 0.000
104.606 0.086 0.408
104.706 0.086 0.408
104.806 0.086 0.408
104.906 0.066 0.000
105.006 0.066 0.000
105.106 0.065 0.000
105.206 0.066 0.000
105.306 0.065 0.000
105.406 0.086 0.408
105.506 0.086 0.408
105.606 0.086 0.408
105.706 0.086 0.408
105.806 0.065 0.000
105.906 0.065 0.000
106.006 0.065 0.000
106.106 0.065 0.000
106.206 0.069 0.081
106.306 0.080 0.288
106.406 0.086 0.408
106.506 0.086 0.408
106.606 0.086 0.408
106.706 0.065 0.000
106.806 0.065 0.000
106.906 0.065 0.000
107.006 0.065 0.000
107.106 0.064 0.000
107.206 0.086 0.408
107.306 0.086 0.408
107.406 0.086 0.408
107.506 0.086 0.408
107.606 0.064 0.000
107.706 0.064 0.000
107.806 0.064 0.000
107.906 0.064 0.000
108.006 0.064 0.000
108.106 0.086 0.408
108.206 0.086 0.408
108.306 0.086 0.408
108.406 0.064 0.000
108.506 0.064 0.000
108.606 0.063 0.000
108.706 0.063 0.000
108.806 0.063 0.000
108.906 0.063 0.000
109.006 0.086 0.408
109.106 0.086 0.408
109.206 0.086 0.408
109.306 0.063 0.000
109.406 0.063 0.000
109.506 0.063 0.000
109.606 0.062 0.000
109.706 0.062 0.000
109.806 0.062 0.000
109.906 0.086 0.408
110.006 0.086 0.408
110.106 0.086 0.408
110.206 0.080 0.305
110.306 0.062 0.000
110.406 0.062 0.000
110.506 0.062 0.000
110.606 0.061 0.000
110.706 0.061 0.000
110.806 0.061 0.000
110.906 0.061 0.000
111.006 0.061 0.000
111.106 0.061 0.000
111.206 0.061 0.000
111.306 0.061 0.000
111.406 0.061 0.000
111.506 0.061 0.000
111.606 0.086 0.408
111.706 0.086 0.408
111.806 0.086 0.408
111.906 0.061 0.000
112.006 0.060 0.000
112.106 0.060 0.000
112.206 0.060 0.000
112.306 0.060 0.000
112.406 0.086 0.408
112.506 0.086 0.408
112.606 0.086 0.408
112.706 0.086 0.408
112.806 0.059 0.000
112.906 0.059 0.000
113.006 0.059 0.000
113.106 0.059 0.000
113.206 0.059 0.000
113.306 0.077 0.276
113.406 0.086 0.408
113.506 0.086 0.408
113.606 0.058 0.000
113.706 0.058 0.000
113.806 0.058 0.000
113.906 0.058 0.000
114.006 0.058 0.000
114.106 0.058 0.000
114.206 0.058 0.000
114.306 0.086 0.408
114.406 0.086 0.408
114.506 0.057 0.000
114.606 0.057 0.000
114.706 0.057 0.000
114.806 0.057 0.000
114.906 0.057 0.000
115.006 0.057 0.000
115.106 0.056 0.000
115.206 0.056 0.000
